, ID,Nationality,Age,DaysSinceCreation,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
14550,17107,DEU,67,797,386,126.0,112.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14551,17108,DEU,63,797,386,128.0,54.0,0,0,1,2,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14552,17109,DEU,77,797,386,126.0,108.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14554,17111,DEU,80,797,386,128.0,66.0,0,0,1,2,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14557,17114,PRT,33,797,0,471.25,99.0,0,0,1,12,4,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14560,17117,NLD,36,797,229,275.0,56.0,0,0,1,8,4,801,801,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
14561,17118,DEU,79,797,386,126.0,125.5,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14563,17120,DEU,63,797,386,126.0,138.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14565,17122,DEU,68,797,386,126.0,108.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14566,17123,GBR,52,797,96,427.2,70.0,0,0,1,8,4,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14567,17124,DEU,54,797,131,299.6,58.5,0,0,1,8,4,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14569,17126,FRA,45,797,78,326.08,278.23,0,0,1,12,4,801,801,Travel Agent/Operator,Travel Agent/Operator,1,0,0,0,0,0,0,1,0,0,0,0,0
14571,17128,DEU,66,797,386,126.0,114.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14575,17132,AUT,78,797,386,126.0,156.0,0,0,1,4,2,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14579,17137,FRA,46,796,148,105.3,21.0,0,0,1,3,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14581,17139,NOR,38,796,108,54.99,18.0,0,0,1,3,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,0
14583,17141,BRA,76,796,208,553.5,105.0,0,0,1,15,5,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14584,17142,BRA,79,796,208,421.5,70.0,0,0,1,10,5,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14589,17147,CHE,58,796,224,332.1,63.0,0,0,1,9,3,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14593,17151,GRC,55,796,219,315.8,56.0,0,0,1,8,4,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14595,17153,FRA,51,796,8,83.39,32.0,0,0,1,1,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14597,17155,DEU,73,796,87,216.75,69.0,0,0,1,6,3,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14599,17157,DEU,67,796,87,216.75,131.0,0,0,1,6,3,799,799,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
14603,17161,FRA,6,796,54,108.3,62.0,0,0,1,3,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14604,17162,FRA,29,796,244,315.8,56.0,0,0,1,8,4,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14605,17163,DEU,50,796,0,256.0,80.0,0,0,1,4,2,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14606,17164,FRA,68,796,43,107.0,14.0,0,0,1,2,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14608,17166,CHE,53,796,66,252.9,42.0,0,0,1,6,2,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14609,17167,NLD,4,796,96,573.6,201.0,0,0,1,10,5,801,801,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14610,17168,GBR,48,796,283,297.9,42.0,0,0,1,6,3,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14611,17169,GBR,50,796,283,893.7,114.0,0,0,1,6,3,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14612,17170,GBR,44,796,189,233.76,56.0,0,0,1,8,4,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14613,17171,GBR,45,796,189,233.76,56.0,0,0,1,8,4,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14614,17172,USA,42,796,3,84.7,11.0,0,0,1,1,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14615,17173,USA,67,796,7,120.0,2.0,0,0,1,2,1,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14617,17175,DEU,54,796,72,693.9,158.1,0,0,1,12,6,802,802,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14621,17179,GBR,40,796,47,179.43,99.0,0,0,1,4,2,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14625,17183,SWE,65,795,109,80.1,4.5,0,0,1,1,1,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14628,17186,POL,64,795,88,184.8,120.0,0,0,1,4,2,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14631,17189,DEU,31,795,46,239.0,4.0,0,0,1,4,2,797,797,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,1,0,0,0,0
14632,17190,IND,41,795,205,292.5,153.5,0,0,1,9,3,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14634,17192,GBR,59,795,188,228.42,63.0,0,0,1,9,3,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14638,17196,BRA,30,795,85,78.9,14.0,0,0,1,2,1,796,796,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14640,17198,CHE,49,795,141,343.8,63.0,0,0,1,9,3,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14641,17199,GBR,58,795,10,120.0,2.0,0,0,1,2,1,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14643,17202,GBR,36,795,34,218.0,22.0,0,0,1,2,2,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14646,17205,ITA,78,795,214,552.65,123.0,0,0,1,14,7,802,802,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14647,17206,KOR,27,795,116,371.4,105.4,0,0,1,8,4,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,0
14648,17207,IRL,37,795,151,371.4,80.0,0,0,1,8,4,799,799,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
14653,17212,ISR,59,795,101,264.6,69.0,0,0,1,6,3,798,798,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
14655,17214,FRA,41,795,4,290.0,136.5,0,0,1,6,2,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14657,17216,ISR,55,795,101,264.6,42.0,0,0,1,6,3,798,798,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,1
14658,17217,CHE,41,795,134,305.1,43.5,0,0,1,6,3,798,798,Travel Agent/Operator,Other,0,0,0,0,0,1,0,0,0,0,0,0,0
14663,17222,NLD,49,795,66,499.57,78.5,0,0,1,12,3,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14666,17225,AUT,53,795,161,160.2,34.0,0,0,1,4,2,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14668,17227,GBR,63,795,133,385.5,56.0,0,0,1,8,4,799,799,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14669,17228,GBR,66,795,133,385.5,56.0,0,0,1,8,4,799,799,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14674,17233,GBR,51,795,66,792.4,186.5,0,0,1,12,4,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14675,17234,DEU,53,795,221,394.75,70.0,0,0,1,10,5,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14677,17237,GBR,30,795,97,545.7,246.0,0,0,1,10,5,800,800,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14678,17238,PRT,73,795,64,211.4,63.0,0,0,2,6,3,795,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14679,17239,GBR,16,795,208,343.08,20.0,0,0,1,8,4,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14680,17240,GBR,50,795,208,307.08,72.0,0,0,1,8,4,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14681,17241,BEL,63,795,115,394.5,70.0,0,0,1,2,1,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14684,17244,FRA,34,794,31,402.0,51.0,0,0,1,9,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14685,17245,PRT,50,794,104,315.9,117.0,0,0,1,9,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14686,17246,DEU,39,794,232,272.65,70.0,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14687,17247,CHE,49,794,173,277.2,60.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14688,17248,GBR,60,794,36,327.0,92.5,0,0,1,6,3,797,797,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14690,17250,CHE,60,794,267,375.3,62.0,0,0,1,8,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14691,17251,AUS,52,794,20,330.0,93.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14692,17252,BRA,43,794,114,119.1,7.0,0,0,1,1,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14693,17253,GBR,74,794,63,283.45,259.2,0,0,1,12,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14694,17255,GBR,48,794,72,405.09,129.5,0,0,1,12,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14698,17259,ITA,47,794,21,178.96,19.5,0,0,1,2,2,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14699,17260,ESP,39,794,4,254.1,39.5,0,0,1,3,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14700,17262,BIH,37,794,12,372.0,21.0,0,0,1,3,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14701,17263,BIH,46,794,12,372.0,21.0,0,0,1,3,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14702,17264,DEU,55,794,181,68.1,14.0,0,0,1,2,1,795,795,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
14703,17265,BEL,55,794,54,574.8,58.5,0,0,1,8,4,798,798,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
14704,17266,CHE,61,794,109,163.47,88.5,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14705,17267,CHE,52,794,109,163.47,98.5,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14706,17268,DEU,63,794,239,323.0,102.0,0,0,1,8,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14709,17271,FRA,54,794,176,607.5,94.0,0,0,1,16,4,798,798,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14715,17278,ARG,76,794,82,136.78,28.0,0,0,1,4,2,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14720,17283,GBR,53,794,78,206.8,104.37,0,0,1,4,2,796,796,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
14721,17284,NLD,46,794,163,328.27,266.4,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14734,17297,ESP,33,794,8,84.7,13.5,0,0,1,1,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14735,17298,PRT,39,794,8,84.7,13.5,0,0,1,1,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14736,17299,DEU,46,794,47,107.0,41.0,0,0,1,2,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14738,17302,AUT,39,794,51,64.45,1.0,0,0,1,1,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14740,17304,GBR,9,794,217,389.15,70.5,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14741,17305,GBR,62,794,62,298.8,72.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14742,17307,PRT,62,794,22,354.0,256.4,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14743,17308,GBR,42,794,216,1212.45,79.5,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14744,17309,FRA,41,794,119,277.86,62.0,0,0,1,8,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14748,17313,ITA,39,794,0,78.9,14.0,0,0,1,2,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14750,17315,CHE,59,794,13,263.34,173.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14751,17316,CHE,55,794,96,343.5,74.0,0,0,1,8,4,798,798,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14752,17317,GBR,55,794,144,456.3,70.0,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14753,17318,FRA,40,794,104,269.7,147.1,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14755,17320,FRA,35,794,261,1472.1,252.0,0,0,1,12,6,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14758,17323,POL,30,794,12,411.75,70.0,0,0,1,10,5,799,799,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14759,17324,BRA,27,794,269,557.74,149.0,0,0,1,20,10,804,804,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14760,17325,CZE,52,794,65,203.1,28.0,0,0,1,4,2,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14762,17327,GBR,37,794,77,277.2,42.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14764,17329,CAN,53,794,116,348.3,25.99,0,0,1,8,4,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14766,17331,SVN,57,794,7,145.0,32.5,0,0,1,3,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14770,17336,SWE,58,794,17,330.0,66.0,0,0,1,2,1,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14771,17338,CHE,21,794,13,263.34,27.0,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14772,17339,GBR,50,794,77,831.6,268.5,0,0,1,6,3,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14775,17343,NLD,49,794,163,328.27,229.0,0,0,1,10,5,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14776,17344,ESP,30,793,0,2276.1,46.5,0,0,1,4,2,793,793,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14777,17345,ESP,47,793,0,264.9,176.5,0,0,1,4,2,793,793,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14778,17346,ESP,56,793,0,264.9,76.0,0,0,1,4,2,793,793,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14779,17347,CHN,63,793,0,652.3,67.0,0,0,1,3,3,793,793,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14781,17349,CAN,56,793,68,237.84,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14783,17351,ITA,47,793,2,260.0,93.0,0,0,1,4,2,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14784,17352,AGO,41,793,7,473.5,138.3,0,0,2,8,5,706,795,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
14785,17353,USA,67,793,69,57.52,1.0,0,0,1,1,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14788,17356,TUR,58,793,30,98.88,24.5,0,0,1,1,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14789,17357,SWE,45,793,26,110.0,2.0,0,0,1,2,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14791,17359,CHN,43,793,39,235.2,27.0,0,0,1,4,2,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14792,17360,FRA,45,793,3,296.5,42.0,0,0,1,6,3,796,796,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14793,17361,FRA,57,793,2,389.5,110.0,0,0,1,8,4,797,797,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14794,17362,FRA,56,793,2,389.5,56.0,0,0,1,8,4,797,797,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14795,17363,FRA,56,793,2,389.5,79.0,0,0,1,8,4,797,797,Direct,Direct,1,0,0,0,0,0,0,0,0,0,0,0,0
14796,17364,DEU,49,793,290,394.75,70.0,0,0,1,10,5,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14797,17365,FRA,56,793,232,456.25,207.0,0,0,1,15,5,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14798,17366,DEU,35,793,57,95.1,28.5,0,0,1,2,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14799,17367,JPN,69,793,37,218.0,22.0,0,0,1,4,2,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14800,17368,JPN,66,793,37,654.0,6.0,0,0,1,2,2,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14801,17369,FRA,7,793,135,240.6,42.5,0,0,1,8,2,795,795,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
14802,17370,DEU,59,793,22,472.0,62.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14803,17371,ROU,35,793,151,315.6,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14804,17372,FRA,49,793,91,753.6,57.0,0,0,1,6,6,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14805,17373,FRA,51,793,91,580.2,348.5,0,0,1,18,6,799,799,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14806,17374,GBR,39,793,197,150.3,114.0,0,0,1,4,1,794,794,Travel Agent/Operator,Other,1,0,0,0,0,0,0,0,0,0,0,0,0
14807,17375,FRA,51,793,162,315.6,228.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14808,17376,FRA,54,793,31,351.0,109.0,0,0,1,6,3,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14810,17378,BEL,34,793,84,236.7,45.0,0,0,1,6,3,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14811,17379,FRA,32,793,41,362.0,211.9,0,0,1,6,3,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14812,17380,DNK,57,793,63,342.05,246.5,0,0,1,10,5,798,798,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14813,17381,FRA,49,793,163,315.9,102.0,0,0,1,9,3,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14814,17382,CHE,67,793,163,80.1,9.5,0,0,1,2,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14818,17386,FRA,61,793,66,348.8,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14819,17387,BEL,33,793,157,636.0,253.0,0,0,1,14,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14820,17388,CAN,28,793,66,80.1,14.0,0,0,1,2,1,794,794,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14821,17389,ROU,38,793,247,315.8,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14822,17390,GRC,38,793,134,730.5,110.5,0,0,1,14,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14826,17394,DEU,32,793,76,730.5,236.0,0,0,1,14,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14828,17396,FRA,40,793,35,536.0,69.0,0,0,1,12,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14829,17397,CHE,25,793,32,436.0,139.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14830,17398,DEU,56,793,234,366.8,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14831,17399,ITA,47,793,85,369.6,56.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14832,17400,FRA,48,793,213,1099.98,584.3,0,0,1,28,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14833,17402,USA,35,793,86,421.2,89.5,0,0,1,12,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14836,17405,DEU,51,793,4,532.0,60.0,0,0,1,8,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14837,17406,USA,41,793,2,780.0,60.0,0,0,1,2,2,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14838,17407,FRA,37,793,260,655.75,277.5,0,0,1,21,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14839,17408,FRA,40,793,260,655.75,132.0,0,0,1,21,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14840,17410,FRA,39,793,32,2226.0,1029.0,0,0,1,14,7,800,800,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,1
14841,17411,FRA,41,793,33,1060.0,381.2,0,0,1,12,6,799,799,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,1
14843,17413,HRV,44,793,184,579.6,158.0,0,0,1,16,4,797,797,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
14844,17414,FRA,67,793,260,690.75,495.0,0,0,1,21,7,800,800,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14847,17417,THA,71,792,31,1107.0,63.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14848,17418,THA,34,792,31,357.0,44.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
14849,17419,BRA,38,792,2,400.4,123.5,0,0,1,12,4,796,796,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,0
14851,17421,CAN,36,792,55,70.47,14.0,0,0,1,2,1,793,793,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14855,17425,AUT,77,792,35,981.0,198.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
14857,17427,GBR,57,792,95,277.2,42.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
14858,17428,GBR,64,792,229,175.32,42.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14859,17429,GBR,59,792,229,175.32,42.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14860,17430,GBR,63,792,229,175.32,48.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
14861,17431,ESP,52,792,178,315.6,107.0,0,0,1,8,4,796,796,Travel Agent/Operator,Other,1,0,0,0,0,0,0,1,0,0,0,0,0
14862,17432,GBR,59,792,32,327.0,18.0,0,0,1,6,3,795,795,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
